section,path,line,target,snippet,comment_flag,action,classification
Docs -> Vietnamese,README.md,1,Vietnamese,# RetainPDF：PDF 保留排版翻译工具,False,translate,doc_prose
Docs -> Vietnamese,README.md,8,Vietnamese,开源社区做保留排版的项目不少，但是都围绕可复制，可编辑的 PDF，以及行内公式不复杂的场景.,False,translate,doc_prose
Docs -> Vietnamese,README.md,10,Vietnamese,RetainPDF 从一开始就是要解决各类 PDF 的保留排版翻译问题，尤其是图片型/扫描版 PDF，以及行内公式的渲染问题.,False,translate,doc_prose
Docs -> Vietnamese,README.md,12,Vietnamese,"在保留排版翻译这个领域，正面硬刚闭源模型,并且在一些场景下做得更好，比如翻译后的 PDF 体积、整体速度和字体大小控制。",False,translate,doc_prose
Docs -> Vietnamese,README.md,14,Vietnamese,此外本项目是前后端分离、OCR、翻译、排版与交付打通的全栈项目，整体结构尽量解耦，既能直接使用，也方便后续开发者继续扩展、替换模块和二次开发。,False,translate,doc_prose
Docs -> Vietnamese,README.md,17,Vietnamese,简单对比：,False,translate,doc_prose
Docs -> Vietnamese,README.md,19,Vietnamese,\,False,translate,doc_prose
Docs -> Vietnamese,README.md,21,Vietnamese,\,False,translate,doc_prose
Docs -> Vietnamese,README.md,22,Vietnamese,\,False,translate,doc_prose
Docs -> Vietnamese,README.md,23,Vietnamese,\,False,translate,doc_prose
Docs -> Vietnamese,README.md,24,Vietnamese,\,False,translate,doc_prose
Docs -> Vietnamese,README.md,26,Vietnamese,## 效果图,False,translate,doc_prose
Docs -> Vietnamese,README.md,28,Vietnamese,### SCI 论文,False,translate,doc_prose
Docs -> Vietnamese,README.md,31,Vietnamese,"<img src=""resources/brand/readme-gallery/image%201.png"" alt=""SCI 示例 1"" width=""860"" />",False,translate,doc_prose
Docs -> Vietnamese,README.md,35,Vietnamese,"<img src=""resources/brand/readme-gallery/image%202.png"" alt=""SCI 示例 2"" width=""860"" />",False,translate,doc_prose
Docs -> Vietnamese,README.md,38,Vietnamese,### 图片型 / 扫描版 PDF,False,translate,doc_prose
Docs -> Vietnamese,README.md,41,Vietnamese,"<img src=""resources/brand/readme-gallery/image%203.png"" alt=""扫描版示例 1"" width=""860"" />",False,translate,doc_prose
Docs -> Vietnamese,README.md,45,Vietnamese,"<img src=""resources/brand/readme-gallery/image%207.png"" alt=""扫描版示例 2"" width=""860"" />",False,translate,doc_prose
Docs -> Vietnamese,README.md,48,Vietnamese,### 图书类,False,translate,doc_prose
Docs -> Vietnamese,README.md,51,Vietnamese,"<img src=""resources/brand/readme-gallery/image%204.png"" alt=""图书示例 1"" width=""860"" />",False,translate,doc_prose
Docs -> Vietnamese,README.md,55,Vietnamese,"<img src=""resources/brand/readme-gallery/image%205.png"" alt=""图书示例 2"" width=""860"" />",False,translate,doc_prose
Docs -> Vietnamese,README.md,59,Vietnamese,"<img src=""resources/brand/readme-gallery/image%206.png"" alt=""图书示例 3"" width=""860"" />",False,translate,doc_prose
Docs -> Vietnamese,README.md,62,Vietnamese,## 快速开始,False,translate,doc_prose
Docs -> Vietnamese,README.md,64,Vietnamese,如果你只是想直接使用，先去 &#91;GitHub Releases&#93;&#40;https://github.com/wxyhgk/retain-pdf/releases&#41; 下载对应平台的发布包：,False,translate,doc_prose
Docs -> Vietnamese,README.md,66,Vietnamese,- Windows：优先下载 `Setup.exe`,False,translate,doc_prose
Docs -> Vietnamese,README.md,67,Vietnamese,- macOS：下载 `.dmg`,False,translate,doc_prose
Docs -> Vietnamese,README.md,68,Vietnamese,- Linux：下载 `.deb`,False,translate,doc_prose
Docs -> Vietnamese,README.md,70,Vietnamese,如果你想给局域网、团队或多台设备一起用，优先选 Docker 部署。,False,translate,doc_prose
Docs -> Vietnamese,README.md,72,Vietnamese,### Windows 桌面端,False,translate,doc_prose
Docs -> Vietnamese,README.md,75,Vietnamese,"<img src=""resources/brand/RetainPDF-desktop.png"" alt=""RetainPDF Windows 桌面端"" width=""860"" />",False,translate,doc_prose
Docs -> Vietnamese,README.md,78,Vietnamese,### macOS 提示,False,translate,doc_prose
Docs -> Vietnamese,README.md,80,Vietnamese,由于当前没有 Apple 开发者账号，macOS 版本第一次打开时可能会提示应用“已损坏”。这不是文件真的损坏，而是系统的签名校验导致的。把应用拖到 `/Applications` 后，执行：,False,translate,doc_prose
Docs -> Vietnamese,README.md,86,Vietnamese,然后再重新打开应用即可。,False,translate,doc_prose
Docs -> Vietnamese,README.md,88,Vietnamese,### Docker 部署,False,translate,doc_prose
Docs -> Vietnamese,README.md,90,Vietnamese,当前仓库提供了 Docker 交付目录：,False,translate,doc_prose
Docs -> Vietnamese,README.md,95,Vietnamese,基本步骤：,False,translate,doc_prose
Docs -> Vietnamese,README.md,103,Vietnamese,启动后默认访问：,False,translate,doc_prose
Docs -> Vietnamese,README.md,109,Vietnamese,默认端口：,False,translate,doc_prose
Docs -> Vietnamese,README.md,111,Vietnamese,- `40001`：前端页面,False,translate,doc_prose
Docs -> Vietnamese,README.md,113,Vietnamese,- `42000`：multipart 异步提交接口,False,translate,doc_prose
Docs -> Vietnamese,README.md,115,Vietnamese,### Docker 更新,False,translate,doc_prose
Docs -> Vietnamese,README.md,117,Vietnamese,如果只是更新到最新镜像版本：,False,translate,doc_prose
Docs -> Vietnamese,README.md,125,Vietnamese,如果你要切换到指定镜像版本，也可以这样：,False,translate,doc_prose
Docs -> Vietnamese,README.md,134,Vietnamese,更新后建议执行一次状态检查：,False,translate,doc_prose
Docs -> Vietnamese,README.md,140,Vietnamese,当前镜像地址：,False,translate,doc_prose
Docs -> Vietnamese,README.md,145,Vietnamese,## 交流群,False,translate,doc_prose
Docs -> Vietnamese,README.md,147,Vietnamese,如果你在使用、部署或二次开发 RetainPDF 时遇到问题，欢迎加入 QQ 交流群一起讨论。,False,translate,doc_prose
Docs -> Vietnamese,README.md,149,Vietnamese,- QQ 群号：`1101779791`,False,translate,doc_prose
Docs -> Vietnamese,README.md,152,Vietnamese,"<img src=""resources/brand/QQ_Group.JPG"" alt=""RetainPDF QQ 交流群二维码"" width=""280"" />",False,translate,doc_prose
Docs -> Vietnamese,README.md,155,Vietnamese,## 开发者,False,translate,doc_prose
Docs -> Vietnamese,README.md,158,Vietnamese,### 文档入口,False,translate,doc_prose
Docs -> Vietnamese,README.md,160,Vietnamese,建议按下面顺序阅读。,False,translate,doc_prose
Docs -> Vietnamese,README.md,162,Vietnamese,- &#91;贡献指南&#93;&#40;CONTRIBUTING.md&#41;,False,translate,doc_prose
Docs -> Vietnamese,README.md,163,Vietnamese,- &#91;文档目录&#93;&#40;doc/README.md&#41;,False,translate,doc_prose
Docs -> Vietnamese,README.md,164,Vietnamese,- &#91;主线文档&#93;&#40;doc/core/README.md&#41;,False,translate,doc_prose
Docs -> Vietnamese,README.md,165,Vietnamese,- &#91;参考资料&#93;&#40;doc/reference/README.md&#41;,False,translate,doc_prose
Docs -> Vietnamese,README.md,166,Vietnamese,- &#91;运维与过程记录&#93;&#40;doc/ops/README.md&#41;,False,translate,doc_prose
Docs -> Vietnamese,README.md,167,Vietnamese,- &#91;Pipeline 阶段契约&#93;&#40;backend/scripts/runtime/pipeline/README.md&#41;,False,translate,doc_prose
Docs -> Vietnamese,README.md,169,Vietnamese,### 代码与子模块说明,False,translate,doc_prose
Docs -> Vietnamese,README.md,171,Vietnamese,- &#91;后端脚本说明&#93;&#40;backend/scripts/README.md&#41;,False,translate,doc_prose
Docs -> Vietnamese,README.md,172,Vietnamese,- `frontend/`：当前生产使用的前端，也是桌面端 bundle 的输入目录；index/reader/detail 三页均已迁移为 React SPA（`src/pages/` 是新世界入口，esbuild 打包，`src/js/` 保留纯逻辑核心）。,False,translate,doc_prose
Docs -> Vietnamese,README.md,173,Vietnamese,- `frontend-react/`：另一条 React 前端迁移区（独立技术栈：Vite + TypeScript），当前不直接替代 `frontend/`。,False,translate,doc_prose
Docs -> Vietnamese,README.md,174,Vietnamese,- `desktop/`：Electron 桌面端打包与运行壳。,False,translate,doc_prose
Docs -> Vietnamese,README.md,176,Vietnamese,### 当前目录结构,False,translate,doc_prose
Docs -> Vietnamese,README.md,179,Vietnamese,当前生产使用的前端，三页 React SPA（esbuild 打包），源码见 `frontend/src/pages/`。,False,translate,doc_prose
Docs -> Vietnamese,README.md,181,Vietnamese,另一条 React 前端迁移区（独立技术栈）。,False,translate,doc_prose
Docs -> Vietnamese,README.md,183,Vietnamese,Electron 桌面端打包、运行壳和桌面端前端 bundle。,False,translate,doc_prose
Docs -> Vietnamese,README.md,185,Vietnamese,Rust API、Python 脚本、嵌入式 Python、历史工作区。,False,translate,doc_prose
Docs -> Vietnamese,README.md,187,Vietnamese,Dockerfile、发布脚本、交付用 compose 配置。,False,translate,doc_prose
Docs -> Vietnamese,README.md,189,Vietnamese,独立实验、验证记录和临时 POC。,False,translate,doc_prose
Docs -> Vietnamese,README.md,191,Vietnamese,本地运行输出、任务目录、历史样本数据。,False,translate,doc_prose
Docs -> Vietnamese,README.md,193,Vietnamese,仓库级品牌图、README 展示图、动画、示例文件和后续本地 runtime 归档入口。,False,translate,doc_prose
Docs -> Vietnamese,README.md,195,Vietnamese,### 当前开发状态,False,translate,doc_prose
Docs -> Vietnamese,README.md,197,Vietnamese,RetainPDF 目前已经形成完整产品链路：,False,translate,doc_prose
Docs -> Vietnamese,README.md,199,Vietnamese,- Rust API 负责上传、任务、图书馆、事件、产物、断点恢复和 Provider 调度。,False,translate,doc_prose
Docs -> Vietnamese,README.md,200,Vietnamese,- Python pipeline 负责 OCR 归一化、翻译、诊断、渲染和 PDF 处理。,False,translate,doc_prose
Docs -> Vietnamese,README.md,201,Vietnamese,- `frontend/` 是当前生产入口，已是三页 React SPA；`frontend-react/` 是另一条独立技术栈的迁移区。,False,translate,doc_prose
Docs -> Vietnamese,README.md,202,Vietnamese,- Docker 和桌面端是当前主要交付形态。,False,translate,doc_prose
Docs -> Vietnamese,README.md,203,Vietnamese,- API、数据库、artifact、reader、glossary 和 stage spec 已有主线文档维护。,False,translate,doc_prose
Docs -> Vietnamese,README.md,205,Vietnamese,当前开发优先级以主线契约为准，主要集中在：,False,translate,doc_prose
Docs -> Vietnamese,README.md,207,Vietnamese,- 前端图书馆、reader、任务进度和术语表体验。,False,translate,doc_prose
Docs -> Vietnamese,README.md,208,Vietnamese,- Rust API 的边界收口、数据库持久化和 artifact 管理。,False,translate,doc_prose
Docs -> Vietnamese,README.md,209,Vietnamese,- Python 翻译一致性、公式保护、渲染稳定性和诊断能力。,False,translate,doc_prose
Docs -> Vietnamese,README.md,210,Vietnamese,- Docker、桌面端、CI 和测试样本的可复现交付。,False,translate,doc_prose
Docs -> Vietnamese,README.md,211,Vietnamese,- 文档与真实 API / 配置 / 目录结构保持同步。,False,translate,doc_prose
Docs -> Vietnamese,README.md,213,Vietnamese,### 欢迎一起参与,False,translate,doc_prose
Docs -> Vietnamese,README.md,215,Vietnamese,如果你也对下面这些方向感兴趣，欢迎一起把这个项目继续往前做：,False,translate,doc_prose
Docs -> Vietnamese,README.md,217,Vietnamese,- 高精度 OCR / 疑难版面解析,False,translate,doc_prose
Docs -> Vietnamese,README.md,218,Vietnamese,- 长文块与公式场景下的翻译稳定性,False,translate,doc_prose
Docs -> Vietnamese,README.md,219,Vietnamese,- 排版回填、字体自适应与 PDF 渲染,False,translate,doc_prose
Docs -> Vietnamese,README.md,220,Vietnamese,- 桌面端、Docker 交付与工程化完善,False,translate,doc_prose
Docs -> Vietnamese,README.md,222,Vietnamese,不管你更擅长算法、前端、后端还是部署，只要你也想把“真正能用的 PDF 保留排版翻译”这件事做深，欢迎进来一起搞。,False,translate,doc_prose
Docs -> Vietnamese,backend/README.md,1,Vietnamese,# backend 目录说明,False,translate,doc_prose
Docs -> Vietnamese,backend/README.md,3,Vietnamese,`backend/` 现在同时放了后端源码、打包资源和本地运行时产物。整理时不要把它当成一个纯源码目录直接移动。,False,translate,doc_prose
Docs -> Vietnamese,backend/README.md,5,Vietnamese,## 应保留在 backend 的内容,False,translate,doc_prose
Docs -> Vietnamese,backend/README.md,7,Vietnamese,- `rust_api/`：Rust API 服务源码。Docker、桌面端和系统服务都会通过 `RUST_API_ROOT` 或固定路径找到它。,False,translate,doc_prose
Docs -> Vietnamese,backend/README.md,8,Vietnamese,- `scripts/`：Python OCR、翻译、渲染流水线源码。GitHub Actions、Docker、桌面端打包和本地测试都直接引用这个路径。,False,translate,doc_prose
Docs -> Vietnamese,backend/README.md,9,Vietnamese,- `fonts/`：打包和 Docker 会复制的中文字体资源，目前是正式发布资源，不是缓存。,False,translate,doc_prose
Docs -> Vietnamese,backend/README.md,11,Vietnamese,## 本地或平台运行时产物,False,translate,doc_prose
Docs -> Vietnamese,backend/README.md,13,Vietnamese,- `rust_api/target/`：Rust 构建产物，体积很大，已被 `.gitignore` 忽略，可以安全删除后重新编译。,False,translate,doc_prose
Docs -> Vietnamese,backend/README.md,14,Vietnamese,- `python/`：Windows 桌面端打包用的 Python runtime，已被 `.gitignore` 忽略。后续如果重构，建议迁移到根目录的 `local-runtime/windows/python/` 或桌面端专用 runtime 目录，并同步更新 `desktop/scripts/prepare-app.mjs`。,False,translate,doc_prose
Docs -> Vietnamese,backend/README.md,15,Vietnamese,- `typst-win32/bin/`：Windows Typst 可执行文件目录，已被 `.gitignore` 忽略。`typst-win32/.crates.toml` 和 `.crates2.json` 当前仍是可见文件，后续建议跟随 Typst runtime 一起归档。,False,translate,doc_prose
Docs -> Vietnamese,backend/README.md,16,Vietnamese,- `workspace/`：历史/本地临时工作区，不应作为源码入口继续扩展。,False,translate,doc_prose
Docs -> Vietnamese,backend/README.md,17,Vietnamese,- `.ipynb_checkpoints/`、`.pytest_cache/`、`__pycache__/`：编辑器和 Python 缓存，可以删除。,False,translate,doc_prose
Docs -> Vietnamese,backend/README.md,18,Vietnamese,- `scripts/.env/*.env`、`rust_api/auth.local.json`：本地密钥配置，不能提交。,False,translate,doc_prose
Docs -> Vietnamese,backend/README.md,20,Vietnamese,## 推荐整理方向,False,translate,doc_prose
Docs -> Vietnamese,backend/README.md,22,Vietnamese,不要先移动 `scripts/` 或 `rust_api/`。更稳的方式是新增根目录级运行时归档入口，例如 `local-runtime/`，专门收纳本地二进制、平台 runtime 和大体积可再生成文件。,False,translate,doc_prose
Docs -> Vietnamese,backend/README.md,24,Vietnamese,目标结构可以是：,False,translate,doc_prose
Docs -> Vietnamese,backend/README.md,28,Vietnamese,rust_api/ # Rust API 源码,False,translate,doc_prose
Docs -> Vietnamese,backend/README.md,29,Vietnamese,scripts/ # Python pipeline 源码,False,translate,doc_prose
Docs -> Vietnamese,backend/README.md,30,Vietnamese,fonts/ # 发布字体资源,False,translate,doc_prose
Docs -> Vietnamese,backend/README.md,38,Vietnamese,真正迁移前必须同步更新：,False,translate,doc_prose
Docs -> Vietnamese,backend/README.md,43,Vietnamese,- 相关 README 和测试里的固定路径,False,translate,doc_prose
Docs -> Vietnamese,backend/README.md,45,Vietnamese,## 当前拆分边界,False,translate,doc_prose
Docs -> Vietnamese,backend/README.md,47,Vietnamese,后端解耦状态以主线文档和架构门禁为准。当前稳定边界是：,False,translate,doc_prose
Docs -> Vietnamese,backend/README.md,49,Vietnamese,- Rust API 负责任务状态、stage spec、事件、artifact 引用和进程编排。,False,translate,doc_prose
Docs -> Vietnamese,backend/README.md,50,Vietnamese,- Python `backend/scripts/runtime/pipeline/` 只做阶段编排，不直接消费 OCR provider 原始结构。,False,translate,doc_prose
Docs -> Vietnamese,backend/README.md,51,Vietnamese,- Python 翻译入口走 `services.translation.workflow` facade。,False,translate,doc_prose
Docs -> Vietnamese,backend/README.md,52,Vietnamese,- Python 渲染源 PDF 预处理走 `services.rendering.source.render_source` 和 `services.rendering.source.preparation.*`，不要把 hidden-text strip / compression 细节写回 runtime pipeline。,False,translate,doc_prose
Docs -> Vietnamese,backend/README.md,53,Vietnamese,- OCR provider 原始产物必须先进入 `document.v1.json`，翻译和渲染只消费 normalized document 与 translation artifacts。,False,translate,doc_prose
Docs -> Vietnamese,backend/README.md,55,Vietnamese,新增跨层依赖前，先跑：,False,translate,doc_prose
Docs -> Vietnamese,backend/README.md,62,Vietnamese,## 立即可做的安全清理,False,translate,doc_prose
Docs -> Vietnamese,backend/README.md,64,Vietnamese,如果只是想释放空间，可以删除这些 ignored 目录，不会影响 Git 历史：,False,translate,doc_prose
Docs -> Vietnamese,backend/README.md,71,Vietnamese,删除后需要重新编译 Rust API。,False,translate,doc_prose
Docs -> Vietnamese,backend/ai_service/README.md,8,Vietnamese,"POST /v1/ask ──▶ RetrievalAgent&#40;薄循环,DeepSeek function calling&#41;",False,translate,doc_prose
Docs -> Vietnamese,backend/ai_service/README.md,9,Vietnamese,│ 工具注册表&#40;与主流 agent SDK 同构的 name+schema+handler&#41;,False,translate,doc_prose
Docs -> Vietnamese,backend/ai_service/README.md,11,Vietnamese,├── search_fulltext → Rust /api/v1/search&#40;FTS5 锚点命中&#41;,False,translate,doc_prose
Docs -> Vietnamese,backend/ai_service/README.md,12,Vietnamese,"├── read_blocks → data/jobs/<job>/{ocr,translated}&#40;只读&#41;",False,translate,doc_prose
Docs -> Vietnamese,backend/ai_service/README.md,14,Vietnamese,"返回:answer + citations&#91;&#93;&#40;带 document/job/page/block 锚点,可跳转阅读器&#41;+ tool_trace",False,translate,doc_prose
Docs -> Vietnamese,backend/ai_service/README.md,26,Vietnamese,# 默认 127.0.0.1:41100;在 backend/ai_service 目录下运行,False,translate,doc_prose
Docs -> Vietnamese,backend/ai_service/README.md,31,Vietnamese,\,False,translate,doc_prose
Docs -> Vietnamese,backend/ai_service/README.md,33,Vietnamese,\,False,translate,doc_prose
Docs -> Vietnamese,backend/ai_service/README.md,34,Vietnamese,\,False,translate,doc_prose
Docs -> Vietnamese,backend/ai_service/README.md,35,Vietnamese,\,False,translate,doc_prose
Docs -> Vietnamese,backend/ai_service/README.md,38,Vietnamese,\,False,translate,doc_prose
Docs -> Vietnamese,backend/rust_api/API_SPEC.md,762,Vietnamese,"""stage_detail"": ""正在翻译，第 3/12 批"",",False,translate,doc_prose
Docs -> Vietnamese,backend/rust_api/API_SPEC.md,1063,Vietnamese,"""stage_detail"": ""正在翻译，第 3/12 批"",",False,translate,doc_prose
Docs -> Vietnamese,backend/rust_api/RENDER_OPTIONS_CONTRACT.md,11,Vietnamese,\,False,translate,doc_prose
Docs -> Vietnamese,backend/rust_api/RENDER_OPTIONS_CONTRACT.md,13,Vietnamese,\,False,translate,doc_prose
Docs -> Vietnamese,backend/rust_api/RENDER_OPTIONS_CONTRACT.md,14,Vietnamese,\,False,translate,doc_prose
Docs -> Vietnamese,backend/rust_api/RENDER_OPTIONS_CONTRACT.md,15,Vietnamese,\,False,translate,doc_prose
Docs -> Vietnamese,backend/rust_api/RENDER_OPTIONS_CONTRACT.md,16,Vietnamese,\,False,translate,doc_prose
Docs -> Vietnamese,backend/rust_api/RENDER_OPTIONS_CONTRACT.md,17,Vietnamese,\,False,translate,doc_prose
Docs -> Vietnamese,backend/rust_api/RENDER_OPTIONS_CONTRACT.md,18,Vietnamese,\,False,translate,doc_prose
Docs -> Vietnamese,backend/rust_api/RENDER_OPTIONS_CONTRACT.md,19,Vietnamese,\,False,translate,doc_prose
Docs -> Vietnamese,backend/rust_api/RENDER_OPTIONS_CONTRACT.md,20,Vietnamese,\,False,translate,doc_prose
